family_id	family_name	root	leaf	entrez_gene_id	gene_symbol
371	T-cell receptor alpha locus at 14q11.2	0	1	28733	TRAJ22
371	T-cell receptor alpha locus at 14q11.2	0	1	28734	TRAJ21
371	T-cell receptor alpha locus at 14q11.2	0	1	28735	TRAJ20
371	T-cell receptor alpha locus at 14q11.2	0	1	28736	TRAJ19
371	T-cell receptor alpha locus at 14q11.2	0	1	28737	TRAJ18
371	T-cell receptor alpha locus at 14q11.2	0	1	28738	TRAJ17
371	T-cell receptor alpha locus at 14q11.2	0	1	28739	TRAJ16
371	T-cell receptor alpha locus at 14q11.2	0	1	28740	TRAJ15
371	T-cell receptor alpha locus at 14q11.2	0	1	28741	TRAJ14
371	T-cell receptor alpha locus at 14q11.2	0	1	28742	TRAJ13
371	T-cell receptor alpha locus at 14q11.2	0	1	28743	TRAJ12
371	T-cell receptor alpha locus at 14q11.2	0	1	28744	TRAJ11
371	T-cell receptor alpha locus at 14q11.2	0	1	28745	TRAJ10
371	T-cell receptor alpha locus at 14q11.2	0	1	28746	TRAJ9
371	T-cell receptor alpha locus at 14q11.2	0	1	28747	TRAJ8
371	T-cell receptor alpha locus at 14q11.2	0	1	28748	TRAJ7
371	T-cell receptor alpha locus at 14q11.2	0	1	28749	TRAJ6
371	T-cell receptor alpha locus at 14q11.2	0	1	28750	TRAJ5
371	T-cell receptor alpha locus at 14q11.2	0	1	28751	TRAJ4
371	T-cell receptor alpha locus at 14q11.2	0	1	28752	TRAJ3
371	T-cell receptor alpha locus at 14q11.2	0	1	28753	TRAJ2
371	T-cell receptor alpha locus at 14q11.2	0	1	28754	TRAJ1
371	T-cell receptor alpha locus at 14q11.2	0	1	28755	TRAC
372	T cell receptor beta locus at 7q34	0	1	6957	TRB
372	T cell receptor beta locus at 7q34	0	1	28555	TRBVB
372	T cell receptor beta locus at 7q34	0	1	28556	TRBVA
372	T cell receptor beta locus at 7q34	0	1	28557	TRBV30
372	T cell receptor beta locus at 7q34	0	1	28558	TRBV29-1
372	T cell receptor beta locus at 7q34	0	1	28559	TRBV28
372	T cell receptor beta locus at 7q34	0	1	28560	TRBV27
372	T cell receptor beta locus at 7q34	0	1	28561	TRBV26
372	T cell receptor beta locus at 7q34	0	1	28562	TRBV25-1
372	T cell receptor beta locus at 7q34	0	1	28563	TRBV24-1
372	T cell receptor beta locus at 7q34	0	1	28564	TRBV23-1
372	T cell receptor beta locus at 7q34	0	1	28565	TRBV22-1
372	T cell receptor beta locus at 7q34	0	1	28566	TRBV21-1
372	T cell receptor beta locus at 7q34	0	1	28567	TRBV20-1
372	T cell receptor beta locus at 7q34	0	1	28568	TRBV19
372	T cell receptor beta locus at 7q34	0	1	28569	TRBV18
372	T cell receptor beta locus at 7q34	0	1	28570	TRBV17
372	T cell receptor beta locus at 7q34	0	1	28571	TRBV16
372	T cell receptor beta locus at 7q34	0	1	28572	TRBV15
372	T cell receptor beta locus at 7q34	0	1	28573	TRBV14
372	T cell receptor beta locus at 7q34	0	1	28574	TRBV13
372	T cell receptor beta locus at 7q34	0	1	28575	TRBV12-5
372	T cell receptor beta locus at 7q34	0	1	28576	TRBV12-4
372	T cell receptor beta locus at 7q34	0	1	28577	TRBV12-3
372	T cell receptor beta locus at 7q34	0	1	28578	TRBV12-2
372	T cell receptor beta locus at 7q34	0	1	28579	TRBV12-1
372	T cell receptor beta locus at 7q34	0	1	28580	TRBV11-3
372	T cell receptor beta locus at 7q34	0	1	28581	TRBV11-2
372	T cell receptor beta locus at 7q34	0	1	28582	TRBV11-1
372	T cell receptor beta locus at 7q34	0	1	28583	TRBV10-3
372	T cell receptor beta locus at 7q34	0	1	28584	TRBV10-2
372	T cell receptor beta locus at 7q34	0	1	28585	TRBV10-1
372	T cell receptor beta locus at 7q34	0	1	28586	TRBV9
372	T cell receptor beta locus at 7q34	0	1	28587	TRBV8-2
372	T cell receptor beta locus at 7q34	0	1	28588	TRBV8-1
372	T cell receptor beta locus at 7q34	0	1	28589	TRBV7-9
372	T cell receptor beta locus at 7q34	0	1	28590	TRBV7-8
372	T cell receptor beta locus at 7q34	0	1	28591	TRBV7-7
372	T cell receptor beta locus at 7q34	0	1	28592	TRBV7-6
372	T cell receptor beta locus at 7q34	0	1	28593	TRBV7-5
372	T cell receptor beta locus at 7q34	0	1	28594	TRBV7-4
372	T cell receptor beta locus at 7q34	0	1	28595	TRBV7-3
372	T cell receptor beta locus at 7q34	0	1	28596	TRBV7-2
372	T cell receptor beta locus at 7q34	0	1	28597	TRBV7-1
372	T cell receptor beta locus at 7q34	0	1	28598	TRBV6-9
372	T cell receptor beta locus at 7q34	0	1	28599	TRBV6-8
372	T cell receptor beta locus at 7q34	0	1	28600	TRBV6-7
372	T cell receptor beta locus at 7q34	0	1	28601	TRBV6-6
372	T cell receptor beta locus at 7q34	0	1	28602	TRBV6-5
372	T cell receptor beta locus at 7q34	0	1	28603	TRBV6-4
372	T cell receptor beta locus at 7q34	0	1	28604	TRBV6-3
372	T cell receptor beta locus at 7q34	0	1	28605	TRBV6-2
372	T cell receptor beta locus at 7q34	0	1	28606	TRBV6-1
372	T cell receptor beta locus at 7q34	0	1	28607	TRBV5-8
372	T cell receptor beta locus at 7q34	0	1	28608	TRBV5-7
372	T cell receptor beta locus at 7q34	0	1	28609	TRBV5-6
372	T cell receptor beta locus at 7q34	0	1	28610	TRBV5-5
372	T cell receptor beta locus at 7q34	0	1	28611	TRBV5-4
372	T cell receptor beta locus at 7q34	0	1	28612	TRBV5-3
372	T cell receptor beta locus at 7q34	0	1	28613	TRBV5-2
372	T cell receptor beta locus at 7q34	0	1	28614	TRBV5-1
372	T cell receptor beta locus at 7q34	0	1	28615	TRBV4-3
372	T cell receptor beta locus at 7q34	0	1	28616	TRBV4-2
372	T cell receptor beta locus at 7q34	0	1	28617	TRBV4-1
372	T cell receptor beta locus at 7q34	0	1	28618	TRBV3-2
372	T cell receptor beta locus at 7q34	0	1	28619	TRBV3-1
372	T cell receptor beta locus at 7q34	0	1	28620	TRBV2
372	T cell receptor beta locus at 7q34	0	1	28621	TRBV1
372	T cell receptor beta locus at 7q34	0	1	28622	TRBJ2-7
372	T cell receptor beta locus at 7q34	0	1	28623	TRBJ2-6
372	T cell receptor beta locus at 7q34	0	1	28624	TRBJ2-5
372	T cell receptor beta locus at 7q34	0	1	28625	TRBJ2-4
372	T cell receptor beta locus at 7q34	0	1	28626	TRBJ2-3
372	T cell receptor beta locus at 7q34	0	1	28627	TRBJ2-2P
372	T cell receptor beta locus at 7q34	0	1	28628	TRBJ2-2
372	T cell receptor beta locus at 7q34	0	1	28629	TRBJ2-1
372	T cell receptor beta locus at 7q34	0	1	28630	TRBJ1-6
372	T cell receptor beta locus at 7q34	0	1	28631	TRBJ1-5
372	T cell receptor beta locus at 7q34	0	1	28632	TRBJ1-4
372	T cell receptor beta locus at 7q34	0	1	28633	TRBJ1-3
372	T cell receptor beta locus at 7q34	0	1	28634	TRBJ1-2
372	T cell receptor beta locus at 7q34	0	1	28635	TRBJ1-1
372	T cell receptor beta locus at 7q34	0	1	28636	TRBD2
372	T cell receptor beta locus at 7q34	0	1	28637	TRBD1
372	T cell receptor beta locus at 7q34	0	1	28638	TRBC2
372	T cell receptor beta locus at 7q34	0	1	28639	TRBC1
372	T cell receptor beta locus at 7q34	0	1	103106900	TRBVC
373	T cell receptor beta (TRB) orphons	0	1	6958	TRBV29OR9-2
373	T cell receptor beta (TRB) orphons	0	1	6959	TRBV21OR9-2
373	T cell receptor beta (TRB) orphons	0	1	6960	TRBV25OR9-2
373	T cell receptor beta (TRB) orphons	0	1	6961	TRBV24OR9-2
373	T cell receptor beta (TRB) orphons	0	1	6962	TRBV20OR9-2
373	T cell receptor beta (TRB) orphons	0	1	28552	TRBV23OR9-2
373	T cell receptor beta (TRB) orphons	0	1	246283	TRBV22OR9-2
373	T cell receptor beta (TRB) orphons	0	1	246285	TRBV26OR9-2
373	T cell receptor beta (TRB) orphons	0	1	246286	TRBVAOR9-2
374	T cell receptor delta locus at 14q11.2	0	1	6964	TRD
374	T cell receptor delta locus at 14q11.2	0	1	28516	TRDV3
374	T cell receptor delta locus at 14q11.2	0	1	28517	TRDV2
374	T cell receptor delta locus at 14q11.2	0	1	28518	TRDV1
374	T cell receptor delta locus at 14q11.2	0	1	28519	TRDJ4
374	T cell receptor delta locus at 14q11.2	0	1	28520	TRDJ3
374	T cell receptor delta locus at 14q11.2	0	1	28521	TRDJ2
374	T cell receptor delta locus at 14q11.2	0	1	28522	TRDJ1
374	T cell receptor delta locus at 14q11.2	0	1	28523	TRDD3
374	T cell receptor delta locus at 14q11.2	0	1	28524	TRDD2
374	T cell receptor delta locus at 14q11.2	0	1	28525	TRDD1
374	T cell receptor delta locus at 14q11.2	0	1	28526	TRDC
375	T cell receptor gamma locus at 7p14	0	1	6965	TRG
375	T cell receptor gamma locus at 7p14	0	1	6966	TRGC1
375	T cell receptor gamma locus at 7p14	0	1	6967	TRGC2
375	T cell receptor gamma locus at 7p14	0	1	6968	TRGJ1
375	T cell receptor gamma locus at 7p14	0	1	6969	TRGJ2
375	T cell receptor gamma locus at 7p14	0	1	6970	TRGJP
375	T cell receptor gamma locus at 7p14	0	1	6971	TRGJP1
375	T cell receptor gamma locus at 7p14	0	1	6972	TRGJP2
375	T cell receptor gamma locus at 7p14	0	1	6973	TRGV1
375	T cell receptor gamma locus at 7p14	0	1	6974	TRGV2
375	T cell receptor gamma locus at 7p14	0	1	6976	TRGV3
375	T cell receptor gamma locus at 7p14	0	1	6977	TRGV4
375	T cell receptor gamma locus at 7p14	0	1	6978	TRGV5
375	T cell receptor gamma locus at 7p14	0	1	6979	TRGV5P
375	T cell receptor gamma locus at 7p14	0	1	6980	TRGV6
375	T cell receptor gamma locus at 7p14	0	1	6981	TRGV7
375	T cell receptor gamma locus at 7p14	0	1	6982	TRGV8
375	T cell receptor gamma locus at 7p14	0	1	6983	TRGV9
375	T cell receptor gamma locus at 7p14	0	1	6984	TRGV10
375	T cell receptor gamma locus at 7p14	0	1	6985	TRGV11
375	T cell receptor gamma locus at 7p14	0	1	6986	TRGVA
375	T cell receptor gamma locus at 7p14	0	1	6987	TRGVB
388	RAB, member RAS oncogene GTPases	0	1	4218	RAB8A
388	RAB, member RAS oncogene GTPases	0	1	5861	RAB1A
388	RAB, member RAS oncogene GTPases	0	1	5862	RAB2A
388	RAB, member RAS oncogene GTPases	0	1	5864	RAB3A
388	RAB, member RAS oncogene GTPases	0	1	5865	RAB3B
388	RAB, member RAS oncogene GTPases	0	1	5867	RAB4A
388	RAB, member RAS oncogene GTPases	0	1	5868	RAB5A
388	RAB, member RAS oncogene GTPases	0	1	5869	RAB5B
388	RAB, member RAS oncogene GTPases	0	1	5870	RAB6A
388	RAB, member RAS oncogene GTPases	0	1	5872	RAB13
388	RAB, member RAS oncogene GTPases	0	1	5873	RAB27A
388	RAB, member RAS oncogene GTPases	0	1	5874	RAB27B
388	RAB, member RAS oncogene GTPases	0	1	5878	RAB5C
388	RAB, member RAS oncogene GTPases	0	1	7879	RAB7A
388	RAB, member RAS oncogene GTPases	0	1	8766	RAB11A
388	RAB, member RAS oncogene GTPases	0	1	8934	RAB29
388	RAB, member RAS oncogene GTPases	0	1	9230	RAB11B
388	RAB, member RAS oncogene GTPases	0	1	9363	RAB33A
388	RAB, member RAS oncogene GTPases	0	1	9364	RAB28
388	RAB, member RAS oncogene GTPases	0	1	9367	RAB9A
388	RAB, member RAS oncogene GTPases	0	1	9545	RAB3D
388	RAB, member RAS oncogene GTPases	0	1	9609	RAB36
388	RAB, member RAS oncogene GTPases	0	1	10890	RAB10
388	RAB, member RAS oncogene GTPases	0	1	10966	RAB40B
388	RAB, member RAS oncogene GTPases	0	1	10981	RAB32
388	RAB, member RAS oncogene GTPases	0	1	11020	IFT27
388	RAB, member RAS oncogene GTPases	0	1	11021	RAB35
388	RAB, member RAS oncogene GTPases	0	1	11031	RAB31
388	RAB, member RAS oncogene GTPases	0	1	22931	RAB18
388	RAB, member RAS oncogene GTPases	0	1	23011	RAB21
388	RAB, member RAS oncogene GTPases	0	1	23682	RAB38
388	RAB, member RAS oncogene GTPases	0	1	25837	RAB26
388	RAB, member RAS oncogene GTPases	0	1	27314	RAB30
388	RAB, member RAS oncogene GTPases	0	1	51209	RAB9B
388	RAB, member RAS oncogene GTPases	0	1	51552	RAB14
388	RAB, member RAS oncogene GTPases	0	1	51560	RAB6B
388	RAB, member RAS oncogene GTPases	0	1	51715	RAB23
388	RAB, member RAS oncogene GTPases	0	1	51762	RAB8B
388	RAB, member RAS oncogene GTPases	0	1	53916	RAB4B
388	RAB, member RAS oncogene GTPases	0	1	53917	RAB24
388	RAB, member RAS oncogene GTPases	0	1	54734	RAB39A
388	RAB, member RAS oncogene GTPases	0	1	55647	RAB20
388	RAB, member RAS oncogene GTPases	0	1	57111	RAB25
388	RAB, member RAS oncogene GTPases	0	1	57403	RAB22A
388	RAB, member RAS oncogene GTPases	0	1	57799	RAB40C
388	RAB, member RAS oncogene GTPases	0	1	64284	RAB17
388	RAB, member RAS oncogene GTPases	0	1	81876	RAB1B
388	RAB, member RAS oncogene GTPases	0	1	83452	RAB33B
388	RAB, member RAS oncogene GTPases	0	1	83871	RAB34
388	RAB, member RAS oncogene GTPases	0	1	84084	RAB6C
388	RAB, member RAS oncogene GTPases	0	1	84932	RAB2B
388	RAB, member RAS oncogene GTPases	0	1	115273	RAB42
388	RAB, member RAS oncogene GTPases	0	1	115827	RAB3C
388	RAB, member RAS oncogene GTPases	0	1	116442	RAB39B
388	RAB, member RAS oncogene GTPases	0	1	142684	RAB40A
388	RAB, member RAS oncogene GTPases	0	1	158158	RASEF
388	RAB, member RAS oncogene GTPases	0	1	201475	RAB12
388	RAB, member RAS oncogene GTPases	0	1	326624	RAB37
388	RAB, member RAS oncogene GTPases	0	1	338382	RAB7B
388	RAB, member RAS oncogene GTPases	0	1	339122	RAB43
388	RAB, member RAS oncogene GTPases	0	1	347517	RAB41
388	RAB, member RAS oncogene GTPases	0	1	376267	RAB15
388	RAB, member RAS oncogene GTPases	0	1	401258	RAB44
388	RAB, member RAS oncogene GTPases	0	1	401409	RAB19
388	RAB, member RAS oncogene GTPases	0	1	441400	RAB1C
389	RAS type GTPase family	0	0	2669	GEM
389	RAS type GTPase family	0	0	3265	HRAS
389	RAS type GTPase family	0	0	3266	ERAS
389	RAS type GTPase family	0	0	3845	KRAS
389	RAS type GTPase family	0	0	4893	NRAS
389	RAS type GTPase family	0	0	5898	RALA
389	RAS type GTPase family	0	0	5899	RALB
389	RAS type GTPase family	0	0	5906	RAP1A
389	RAS type GTPase family	0	0	5908	RAP1B
389	RAS type GTPase family	0	0	5911	RAP2A
389	RAS type GTPase family	0	0	5912	RAP2B
389	RAS type GTPase family	0	0	6009	RHEB
389	RAS type GTPase family	0	0	6014	RIT2
389	RAS type GTPase family	0	0	6016	RIT1
389	RAS type GTPase family	0	0	6236	RRAD
389	RAS type GTPase family	0	0	6237	RRAS
389	RAS type GTPase family	0	0	9077	DIRAS3
389	RAS type GTPase family	0	0	10633	RASL10A
389	RAS type GTPase family	0	0	22800	RRAS2
389	RAS type GTPase family	0	0	22808	MRAS
389	RAS type GTPase family	0	0	23551	RASD2
389	RAS type GTPase family	0	0	28511	NKIRAS2
389	RAS type GTPase family	0	0	28512	NKIRAS1
389	RAS type GTPase family	0	0	28954	REM1
389	RAS type GTPase family	0	0	51285	RASL12
389	RAS type GTPase family	0	0	54769	DIRAS2
389	RAS type GTPase family	0	0	57826	RAP2C
389	RAS type GTPase family	0	0	65997	RASL11B
389	RAS type GTPase family	0	0	79785	RERGL
389	RAS type GTPase family	0	0	85004	RERG
389	RAS type GTPase family	0	0	91608	RASL10B
389	RAS type GTPase family	0	0	121268	RHEBL1
389	RAS type GTPase family	0	0	148252	DIRAS1
389	RAS type GTPase family	0	0	161253	REM2
389	RAS type GTPase family	0	0	387496	RASL11A
390	Rho family GTPases	0	1	387	RHOA
390	Rho family GTPases	0	1	388	RHOB
390	Rho family GTPases	0	1	389	RHOC
390	Rho family GTPases	0	1	390	RND3
390	Rho family GTPases	0	1	391	RHOG
390	Rho family GTPases	0	1	399	RHOH
390	Rho family GTPases	0	1	998	CDC42
390	Rho family GTPases	0	1	5879	RAC1
390	Rho family GTPases	0	1	5880	RAC2
390	Rho family GTPases	0	1	5881	RAC3
390	Rho family GTPases	0	1	8153	RND2
390	Rho family GTPases	0	1	9886	RHOBTB1
390	Rho family GTPases	0	1	23221	RHOBTB2
390	Rho family GTPases	0	1	23433	RHOQ
390	Rho family GTPases	0	1	27289	RND1
390	Rho family GTPases	0	1	29984	RHOD
390	Rho family GTPases	0	1	54509	RHOF
390	Rho family GTPases	0	1	57381	RHOJ
390	Rho family GTPases	0	1	58480	RHOU
390	Rho family GTPases	0	1	171177	RHOV
391	RAN family GTPases	0	1	5901	RAN
392	Miro like atypical Rho GTPases	0	1	55288	RHOT1
392	Miro like atypical Rho GTPases	0	1	89941	RHOT2
394	RAB like GTPases	0	1	11158	RABL2B
394	RAB like GTPases	0	1	11159	RABL2A
394	RAB like GTPases	0	1	55684	RABL6
394	RAB like GTPases	0	1	64792	IFT22
394	RAB like GTPases	0	1	285282	RABL3
395	ArfGAPs	1	1	3267	AGFG1
395	ArfGAPs	1	1	3268	AGFG2
395	ArfGAPs	1	1	8853	ASAP2
395	ArfGAPs	1	1	9744	ACAP1
395	ArfGAPs	1	1	9815	GIT2
395	ArfGAPs	1	1	11033	ADAP1
395	ArfGAPs	1	1	23527	ACAP2
395	ArfGAPs	1	1	26286	ARFGAP3
395	ArfGAPs	1	1	28964	GIT1
395	ArfGAPs	1	1	50807	ASAP1
395	ArfGAPs	1	1	55616	ASAP3
395	ArfGAPs	1	1	55738	ARFGAP1
395	ArfGAPs	1	1	55803	ADAP2
395	ArfGAPs	1	1	60682	SMAP1
395	ArfGAPs	1	1	64411	ARAP3
395	ArfGAPs	1	1	64744	SMAP2
395	ArfGAPs	1	1	84364	ARFGAP2
395	ArfGAPs	1	1	116983	ACAP3
395	ArfGAPs	1	1	116984	ARAP2
395	ArfGAPs	1	1	116985	ARAP1
395	ArfGAPs	1	1	116986	AGAP2
395	ArfGAPs	1	1	116987	AGAP1
395	ArfGAPs	1	1	116988	AGAP3
395	ArfGAPs	1	1	119016	AGAP4
395	ArfGAPs	1	1	119385	AGAP11
395	ArfGAPs	1	1	414189	AGAP6
395	ArfGAPs	1	1	414224	AGAP12P
395	ArfGAPs	1	1	642517	AGAP9
395	ArfGAPs	1	1	653234	AGAP10P
395	ArfGAPs	1	1	653259	AGAP14
395	ArfGAPs	1	1	653268	AGAP7P
395	ArfGAPs	1	1	728005	AGAP13P
395	ArfGAPs	1	1	729092	AGAP5
396	A-kinase anchoring proteins	1	1	863	CBFA2T3
396	A-kinase anchoring proteins	1	1	4133	MAP2
396	A-kinase anchoring proteins	1	1	4647	MYO7A
396	A-kinase anchoring proteins	1	1	4771	NF2
396	A-kinase anchoring proteins	1	1	7430	EZR
396	A-kinase anchoring proteins	1	1	8165	AKAP1
396	A-kinase anchoring proteins	1	1	8227	AKAP17A
396	A-kinase anchoring proteins	1	1	8852	AKAP4
396	A-kinase anchoring proteins	1	1	8936	WASF1
396	A-kinase anchoring proteins	1	1	9465	AKAP7
396	A-kinase anchoring proteins	1	1	9472	AKAP6
396	A-kinase anchoring proteins	1	1	9495	AKAP5
396	A-kinase anchoring proteins	1	1	9590	AKAP12
396	A-kinase anchoring proteins	1	1	10142	AKAP9
396	A-kinase anchoring proteins	1	1	10270	AKAP8
396	A-kinase anchoring proteins	1	1	10564	ARFGEF2
396	A-kinase anchoring proteins	1	1	10566	AKAP3
396	A-kinase anchoring proteins	1	1	10981	RAB32
396	A-kinase anchoring proteins	1	1	11214	AKAP13
396	A-kinase anchoring proteins	1	1	11215	AKAP11
396	A-kinase anchoring proteins	1	1	11216	AKAP10
396	A-kinase anchoring proteins	1	1	11217	AKAP2
396	A-kinase anchoring proteins	1	1	23336	SYNM
396	A-kinase anchoring proteins	1	1	25924	MYRIP
396	A-kinase anchoring proteins	1	1	26960	NBEA
396	A-kinase anchoring proteins	1	1	64746	ACBD3
396	A-kinase anchoring proteins	1	1	80309	SPHKAP
396	A-kinase anchoring proteins	1	1	139516	AKAP17BP
396	A-kinase anchoring proteins	1	1	158798	AKAP14
396	A-kinase anchoring proteins	1	1	202333	CMYA5
397	Alcohol dehydrogenases	1	1	124	ADH1A
397	Alcohol dehydrogenases	1	1	125	ADH1B
397	Alcohol dehydrogenases	1	1	126	ADH1C
397	Alcohol dehydrogenases	1	1	127	ADH4
397	Alcohol dehydrogenases	1	1	128	ADH5
397	Alcohol dehydrogenases	1	1	130	ADH6
397	Alcohol dehydrogenases	1	1	131	ADH7
397	Alcohol dehydrogenases	1	1	137872	ADHFE1
398	Aldehyde dehydrogenases	1	1	216	ALDH1A1
398	Aldehyde dehydrogenases	1	1	217	ALDH2
398	Aldehyde dehydrogenases	1	1	218	ALDH3A1
398	Aldehyde dehydrogenases	1	1	219	ALDH1B1
398	Aldehyde dehydrogenases	1	1	220	ALDH1A3
398	Aldehyde dehydrogenases	1	1	221	ALDH3B1
398	Aldehyde dehydrogenases	1	1	222	ALDH3B2
398	Aldehyde dehydrogenases	1	1	223	ALDH9A1
398	Aldehyde dehydrogenases	1	1	224	ALDH3A2
398	Aldehyde dehydrogenases	1	1	501	ALDH7A1
398	Aldehyde dehydrogenases	1	1	4329	ALDH6A1
398	Aldehyde dehydrogenases	1	1	5832	ALDH18A1
398	Aldehyde dehydrogenases	1	1	7915	ALDH5A1
398	Aldehyde dehydrogenases	1	1	8659	ALDH4A1
398	Aldehyde dehydrogenases	1	1	8854	ALDH1A2
398	Aldehyde dehydrogenases	1	1	10840	ALDH1L1
398	Aldehyde dehydrogenases	1	1	64577	ALDH8A1
398	Aldehyde dehydrogenases	1	1	126133	ALDH16A1
398	Aldehyde dehydrogenases	1	1	160428	ALDH1L2
399	Aldo-keto reductases	1	1	231	AKR1B1
399	Aldo-keto reductases	1	1	1109	AKR1C4
399	Aldo-keto reductases	1	1	1645	AKR1C1
399	Aldo-keto reductases	1	1	1646	AKR1C2
399	Aldo-keto reductases	1	1	6718	AKR1D1
399	Aldo-keto reductases	1	1	7881	KCNAB1
399	Aldo-keto reductases	1	1	8514	KCNAB2
399	Aldo-keto reductases	1	1	8574	AKR7A2
399	Aldo-keto reductases	1	1	8644	AKR1C3
399	Aldo-keto reductases	1	1	9196	KCNAB3
399	Aldo-keto reductases	1	1	10327	AKR1A1
399	Aldo-keto reductases	1	1	22977	AKR7A3
399	Aldo-keto reductases	1	1	57016	AKR1B10
399	Aldo-keto reductases	1	1	83592	AKR1E2
399	Aldo-keto reductases	1	1	441282	AKR1B15
400	Alkaline ceramidases	1	1	55331	ACER3
400	Alkaline ceramidases	1	1	125981	ACER1
400	Alkaline ceramidases	1	1	340485	ACER2
401	Alkylation repair homologs	1	1	8846	ALKBH1
401	Alkylation repair homologs	1	1	54784	ALKBH4
401	Alkylation repair homologs	1	1	54890	ALKBH5
401	Alkylation repair homologs	1	1	79068	FTO
401	Alkylation repair homologs	1	1	84266	ALKBH7
401	Alkylation repair homologs	1	1	84964	ALKBH6
401	Alkylation repair homologs	1	1	91801	ALKBH8
401	Alkylation repair homologs	1	1	121642	ALKBH2
401	Alkylation repair homologs	1	1	221120	ALKBH3
402	Anaphase promoting complex 	1	1	996	CDC27
402	Anaphase promoting complex 	1	1	8697	CDC23
402	Anaphase promoting complex 	1	1	8881	CDC16
402	Anaphase promoting complex 	1	1	10393	ANAPC10
402	Anaphase promoting complex 	1	1	25847	ANAPC13
402	Anaphase promoting complex 	1	1	25906	ANAPC15
402	Anaphase promoting complex 	1	1	29882	ANAPC2
402	Anaphase promoting complex 	1	1	29945	ANAPC4
402	Anaphase promoting complex 	1	1	51433	ANAPC5
402	Anaphase promoting complex 	1	1	51434	ANAPC7
402	Anaphase promoting complex 	1	1	51529	ANAPC11
402	Anaphase promoting complex 	1	1	64682	ANAPC1
402	Anaphase promoting complex 	1	1	119504	ANAPC16
402	Anaphase promoting complex 	1	1	246184	CDC26
403	Ankyrin repeat domain containing	1	1	286	ANK1
403	Ankyrin repeat domain containing	1	1	287	ANK2
403	Ankyrin repeat domain containing	1	1	288	ANK3
403	Ankyrin repeat domain containing	1	1	580	BARD1
403	Ankyrin repeat domain containing	1	1	602	BCL3
403	Ankyrin repeat domain containing	1	1	889	KRIT1
403	Ankyrin repeat domain containing	1	1	1031	CDKN2C
403	Ankyrin repeat domain containing	1	1	1032	CDKN2D
403	Ankyrin repeat domain containing	1	1	1612	DAPK1
403	Ankyrin repeat domain containing	1	1	2553	GABPB1
403	Ankyrin repeat domain containing	1	1	2744	GLS
403	Ankyrin repeat domain containing	1	1	3611	ILK
403	Ankyrin repeat domain containing	1	1	4659	PPP1R12A
403	Ankyrin repeat domain containing	1	1	4660	PPP1R12B
